,Unnamed: 0,purchases,time_spent,n_visits,customer_group_2,customer_group_3,customer_group_4,customer_group_5,customer_group_6,customer_group_7,customer_group_8,customer_group_9,onboarding_True
944,0.3205574912891986,0.1594606691210773,0.7318626406762201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2413,0.823920265780731,0.6080652956254038,0.0818013483399129,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1685,0.5697269265051454,0.4959141389993221,0.8510878698896969,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1832,0.6217486427355968,0.4959141389993221,0.4335732553471891,0.7030933997370894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,0.5468762661048537,0.3837629823732406,0.3820000933584611,0.1406186799474178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2876,0.9791751073656916,0.6080652956254038,0.3927729252925149,0.9843307596319252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2764,0.9384976906247467,0.7202164522514855,0.8415801576326087,0.2343644665790297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,0.0911595494692488,0.4959141389993221,0.397648264568879,0.2812373598948357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1767,0.5970342759906004,0.7202164522514855,0.3322475759101944,0.2812373598948357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,0.3902439024390244,0.832367608877567,0.4063306341720585,0.7030933997370894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1137,0.3827890770602058,0.3837629823732406,0.5599838862308366,0.3749831465264476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2454,0.8370472409043028,0.4959141389993221,0.7210747827265611,0.6093476131054775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61,0.0171785106555384,0.4959141389993221,0.393725697006122,0.6562205064212835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2690,0.913621262458472,0.271611825747159,0.8465085508628247,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,0.4878048780487805,0.9445187655036484,0.5813616493445903,0.5156018264738655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,0.5905518191394539,0.3837629823732406,0.2530557963711013,0.8437120796845072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1765,0.5963049995948465,0.1594606691210773,0.5051055316353641,0.0468728933158059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,0.418928774005348,0.3837629823732406,0.3086483576957195,0.2343644665790297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2056,0.7054533668260271,0.271611825747159,0.2210165875627745,0.0937457866316119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,0.6823596142938174,0.0473095124949957,0.4455341004493802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1662,0.5614617940199336,0.832367608877567,0.5860223894017622,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1385,0.468195446074062,0.3837629823732406,0.5843556982193849,0.6093476131054775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
239,0.0783566971882343,0.271611825747159,0.5060484275486514,0.0468728933158059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2778,0.9457904545822868,0.832367608877567,0.1923739354130145,0.0468728933158059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1874,0.6357669556762013,0.4959141389993221,0.3121223935393882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2271,0.7774896685843935,0.271611825747159,0.6371403267964042,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1618,0.5467142046835751,0.9445187655036484,0.4607592309686437,0.2343644665790297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2527,0.8597358398833158,0.3837629823732406,0.5305913829689186,0.7030933997370894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2676,0.9085973583988332,0.271611825747159,0.2203713873343504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2358,0.8024471274613079,0.3837629823732406,0.4892730139180687,0.1406186799474178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1746,0.5885260513734706,0.4959141389993221,0.6447873190212499,0.0468728933158059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2655,0.9038165464711126,0.271611825747159,0.288976971301933,0.2343644665790297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
882,0.3002187829187261,0.0473095124949957,0.6774339104279941,0.3749831465264476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
381,0.1281095535207843,0.7202164522514855,0.4752747838515478,0.0468728933158059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2632,0.8966858439348514,0.7202164522514855,0.901219574866552,0.4218560398422536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,0.3323879750425411,0.0473095124949957,0.9254155707167072,0.1874915732632238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2732,0.9299894660076168,0.6080652956254038,0.853168885838008,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2704,0.9171055830159632,0.4959141389993221,0.2419016772451327,0.6562205064212835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2618,0.8910947249007374,0.4959141389993221,0.575307455321985,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
417,0.1409124058017988,0.7202164522514855,0.5307139704536121,0.5624747197896716,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2564,0.8739972449558383,0.3837629823732406,0.3190624651887792,0.5156018264738655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1610,0.5442022526537559,0.271611825747159,0.2320152450153969,0.3281102532106417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2731,0.9295032817437808,0.4959141389993221,0.6519324711513832,0.0468728933158059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
679,0.2340166923263917,0.3837629823732406,0.5044999026783139,0.7968391863687013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2520,0.8576290414066932,0.3837629823732406,0.508358652899259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
951,0.3225022283445425,0.3837629823732406,0.5980591923188334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2035,0.6975123571833726,0.3837629823732406,0.6463861343671007,0.1406186799474178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2641,0.8996839802285067,0.4959141389993221,0.2841924098447315,0.8437120796845072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
104,0.0301434243578316,0.3837629823732406,0.6499752207432272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,0.6436269346082165,0.7202164522514855,0.2587277585616765,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1086,0.3643951057450774,1.0,0.3953300227162359,0.1406186799474178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
699,0.2405801798881776,0.271611825747159,0.4662661504751941,0.4218560398422536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,0.5329389838748886,0.4959141389993221,0.4644753655691485,0.6093476131054775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1894,0.6433838424762985,0.271611825747159,0.5057838405175024,0.3749831465264476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0784377278988736,0.3837629823732406,0.4058430376068629,0.9843307596319252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1604,0.5426626691516085,0.271611825747159,0.200177055475847,0.2343644665790297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,0.4837533425168138,0.4959141389993221,0.293975336013498,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2597,0.8844502066283122,0.271611825747159,0.5611271526390698,0.0937457866316119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
134,0.0425411230856494,0.6080652956254038,0.0,0.0937457866316119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1680,0.5668908516327689,0.4959141389993221,0.3920176441381606,0.0468728933158059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,0.577181751883964,0.6080652956254038,0.5491781894611916,0.2343644665790297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2236,0.7633092942225104,0.7202164522514855,0.8633965180884831,0.5156018264738655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1770,0.5978445830969938,0.6080652956254038,0.4162815992210964,0.3281102532106417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
976,0.3323069443319018,0.3837629823732406,0.3020476737141271,0.0937457866316119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
573,0.1994976095940361,0.4959141389993221,0.3224501026245696,0.9843307596319252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2896,0.9859006563487562,0.6080652956254038,0.7341952612152682,0.1406186799474178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1276,0.4266266915160845,0.6080652956254038,0.3845079758752594,0.0468728933158059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2430,0.8300785997893202,0.0473095124949957,0.3915525365478647,0.1406186799474178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2088,0.716149420630419,0.3837629823732406,0.7481000238269071,0.4218560398422536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1589,0.5384490721983632,0.4959141389993221,0.5196455501608672,0.8437120796845072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1013,0.3437322745320476,0.7202164522514855,0.4981835491419728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1076,0.3623693379790941,0.4959141389993221,0.5322599374529515,0.9374578663161192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1463,0.4966372255084677,0.271611825747159,0.2021749046061187,0.6562205064212835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2800,0.953407341382384,0.7202164522514855,0.2239850431569836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2903,0.9885746697998542,0.6080652956254038,0.7555943213127954,0.2343644665790297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
189,0.0631229235880398,0.6080652956254038,0.5227242828117675,0.5624747197896716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1811,0.6112146503524837,0.271611825747159,0.7416944979660496,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1892,0.6421683818167085,0.6080652956254038,0.5082121283103835,0.3281102532106417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1802,0.6090268211652217,0.9445187655036484,0.5005273985293375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1282,0.4289765821246252,0.271611825747159,0.2751576706407359,0.0468728933158059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
728,0.2469005753180455,0.4959141389993221,0.518534908187136,0.0468728933158059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2669,0.9071388056073252,0.3837629823732406,0.6805069403999573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
620,0.2155416903006239,0.4959141389993221,0.5265361555898322,0.2812373598948357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1837,0.6240175026334982,0.3837629823732406,0.4271879927508477,0.0468728933158059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2355,0.8021230046187505,0.1594606691210773,0.8237592803475295,0.2812373598948357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1444,0.4906409529211571,0.1594606691210773,0.3273784808385378,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
517,0.1776193177214164,0.6080652956254038,0.7791602231050492,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1773,0.5985738594927478,1.0,0.3902912856715468,0.5624747197896716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1288,0.4304351349161332,0.3837629823732406,0.4530036941874718,0.7030933997370894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1654,0.5593549955433109,0.271611825747159,0.1786314116962977,0.0937457866316119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2749,0.9346892472246984,0.4959141389993221,1.0000000000000004,0.7499662930528953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2112,0.7236042460092376,0.832367608877567,1.0000000000000004,0.2343644665790297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
545,0.1896928936066769,0.3837629823732406,0.8670678289069991,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1465,0.496961348351025,0.4959141389993221,0.6564534138194325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2308,0.7889149987845394,0.832367608877567,0.6134224791332286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
789,0.2669151608459606,0.4959141389993221,0.4976197186350317,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
908,0.3095373146422494,0.271611825747159,0.4281553629302186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2261,0.7728709180779516,0.4959141389993221,0.5671511603455657,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
829,0.2822299651567944,0.4959141389993221,0.0515019429631227,0.4687289331580596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2373,0.8076330929422252,0.3837629823732406,0.1510760606703813,0.0468728933158059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2285,0.7815412041163602,0.4959141389993221,0.3724378955191003,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2132,0.7271695972773682,0.271611825747159,0.8695301497099219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
194,0.0644194149582691,0.271611825747159,0.4650111729695929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
145,0.0465116279069767,0.6080652956254038,0.4748452414750761,0.3281102532106417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
510,0.1757556113767117,0.3837629823732406,0.6786554210794105,0.0937457866316119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
221,0.0744672230775463,0.4959141389993221,0.578091419243064,0.5624747197896716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1054,0.3566161575237014,0.3837629823732406,0.5614221688336873,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2150,0.7333279312859574,0.6080652956254038,0.412875664809968,0.6562205064212835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14,0.0030791670042946,0.4959141389993221,0.4177725643854053,0.1406186799474178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,0.5746697998541448,0.0,0.2287345239618399,0.2343644665790297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2895,0.9858196256381168,0.6080652956254038,0.3947627371220976,0.5624747197896716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2433,0.8309699376063528,0.271611825747159,0.6625776511267061,0.7030933997370894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
244,0.0798962806903816,0.4959141389993221,0.2216892772626431,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
953,0.3230694433190179,0.4959141389993221,0.0,0.4218560398422536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,0.127785430678227,0.6080652956254038,0.468299539362393,0.2343644665790297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2051,0.7032655376387651,0.6080652956254038,0.9560589289819944,0.1874915732632238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1857,0.6302568673527268,0.0473095124949957,0.0755883959001426,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2539,0.8643545903897578,0.3837629823732406,0.7507591774997153,0.3749831465264476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2519,0.8575480106960539,0.271611825747159,1.0000000000000004,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1139,0.3834373227453205,0.7202164522514855,0.8224985206526219,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2548,0.8690543716068391,0.1594606691210773,0.4728116469052459,0.6093476131054775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1707,0.5760473219350134,0.3837629823732406,0.0,0.7968391863687013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2131,0.7270885665667288,0.4959141389993221,0.909991479708146,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2340,0.7967749777165546,0.3837629823732406,0.5743139337935479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2443,0.8338870431893688,0.6080652956254038,0.3136984582021727,0.6562205064212835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,0.3405720768171136,0.6080652956254038,0.3858955046865726,0.1874915732632238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1496,0.5082246171298923,0.4959141389993221,0.9488510887186212,0.8905849730003133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
60,0.0170974799448991,0.0473095124949957,0.4234715043638943,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1254,0.419171866137266,0.3837629823732406,0.6247475217361198,0.4218560398422536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2630,0.8959565675390974,0.9445187655036484,1.0000000000000004,0.6562205064212835,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
629,0.2179726116198039,0.0473095124949957,0.7626925838278438,0.2343644665790297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
666,0.232152985981687,0.1594606691210773,0.056464229514574,0.6562205064212835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1986,0.6800907543959162,0.4959141389993221,0.2204360655029895,0.4687289331580596,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1059,0.3578316181832914,0.6080652956254038,0.5068493364895277,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
169,0.0563973746049752,0.271611825747159,0.6348771482848101,0.6562205064212835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
717,0.2448748075520622,0.3837629823732406,0.5093653090608212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,0.2469816060286848,0.3837629823732406,0.6169730055202369,0.5156018264738655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2427,0.8291872619722875,0.7202164522514855,0.1508395225524754,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1617,0.5465521432622965,0.3837629823732406,0.4053376924818765,0.3281102532106417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1932,0.6590227696296898,0.6080652956254038,0.681750040838224,0.0937457866316119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1009,0.3412203225022283,0.1594606691210773,0.9914923019741652,0.3281102532106417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
548,0.1917996920832995,0.3837629823732406,0.3207122212745616,0.5156018264738655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2580,0.878291872619723,0.6080652956254038,0.5034832447333666,0.0468728933158059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,0.4963941333765497,0.832367608877567,0.4207353809763385,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1335,0.4495583826270156,0.3837629823732406,0.3147555213265467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,0.6074062069524351,0.271611825747159,0.8270974219547385,0.1874915732632238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
180,0.0598816951624665,0.9445187655036484,0.5138015472873607,0.1874915732632238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1521,0.5157604732193501,0.3837629823732406,0.9909785563009144,0.1874915732632238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2760,0.9377684142289928,0.1594606691210773,0.2708444881075738,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
779,0.2646463009480593,0.4959141389993221,0.9249764031584098,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1825,0.6179401993355482,0.4959141389993221,0.4254135089282558,0.5624747197896716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
692,0.236771736488129,0.6080652956254038,0.3229976215392014,0.6093476131054775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2467,0.8393971315128435,0.7202164522514855,0.0384573402368735,0.6093476131054775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,0.2608378575480107,0.3837629823732406,0.4551165601641078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
320,0.1087432136779839,0.4959141389993221,0.5061574671859841,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1405,0.4762174864273559,0.6080652956254038,0.682823490081014,0.0468728933158059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1156,0.389433595332631,0.832367608877567,0.6657392938191609,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2797,0.952434972854712,0.0,0.1523235861137823,0.5156018264738655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2217,0.7558544688436918,0.271611825747159,0.6430897853744448,0.5624747197896716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2517,0.8564135807471032,0.4959141389993221,0.3086818989407152,0.8437120796845072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,0.0068876104043432,0.271611825747159,0.7926915539965163,0.4218560398422536,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1248,0.4170650676606434,0.4959141389993221,0.7058362904935773,0.4218560398422536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2061,0.7070739810388138,0.1594606691210773,0.7573670334184355,0.1406186799474178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0.125111417227129,0.0473095124949957,0.4118195639406088,0.5624747197896716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,0.2003079167004294,0.6080652956254038,0.6257949280551713,0.2812373598948357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1030,0.3503767928044728,0.1594606691210773,0.3986018204412991,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2201,0.7505064419414958,0.1594606691210773,0.7225832703907829,0.3281102532106417,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
70,0.0200956162385544,0.6080652956254038,0.3803692091028363,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
564,0.1973908111174135,0.6080652956254038,0.2827877615209471,0.7030933997370894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2724,0.9269913297139616,0.4959141389993221,0.5968405383291269,0.0468728933158059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2672,0.907543959160522,0.832367608877567,0.7702593650725262,0.9843307596319252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
996,0.3377360019447371,0.832367608877567,0.4257300951168807,0.0468728933158059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1792,0.605947654160927,0.271611825747159,0.5964147657696262,0.1874915732632238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150,0.048294303541042,0.3837629823732406,0.7745006119024427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1812,0.611781865326959,0.4959141389993221,0.4123260753528122,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83,0.0230127218215703,0.271611825747159,0.3412205692452872,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2772,0.941252734786484,0.9445187655036484,0.404798678984815,0.4218560398422536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1268,0.4229803095373146,0.832367608877567,0.5025688437634064,0.3749831465264476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2501,0.8505793695810713,0.3837629823732406,1.0000000000000004,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2405,0.821246252329633,0.4959141389993221,0.7048805741322237,0.3281102532106417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
963,0.3269589174297058,0.9445187655036484,0.653511367368802,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0435134916133214,0.7202164522514855,0.5489215827670417,0.2812373598948357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,0.4937201199254517,1.0,0.9064301875874778,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2700,0.9149987845393404,0.4959141389993221,0.3919994905337063,0.0937457866316119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,0.7439429543797099,0.6080652956254038,0.5309050816777408,0.5624747197896716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
446,0.1502309375253221,0.4959141389993221,0.4320039567583444,0.4687289331580596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,0.557410258487967,0.3837629823732406,0.4583406280822091,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1133,0.3819787699538124,0.6080652956254038,0.3037834402039441,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,0.0044566890851632,0.6080652956254038,0.2574586735983879,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
